C,gamma,accuracy,eukaryote accuracy,prokaryote accuracy,learning time,prediction time
600.0,200.0,0.9801338162450961,0.9772780896707346,0.9829895428194577,3.5265228271484377,0.45288810729980467
600.0,300.0,0.9808126640914182,0.978235384962978,0.9833899432198582,3.7191553592681883,0.5569778442382812
600.0,400.0,0.9805624067433829,0.9782351704670578,0.9828896430197082,3.9548491477966308,0.6267815113067627
600.0,500.0,0.9810323921281748,0.9784746909113788,0.9835900933449707,4.319116115570068,0.7577747344970703
600.0,600.0,0.9811410722791886,0.979192251263381,0.9830898932949959,4.788312530517578,0.8138351917266846
600.0,700.0,0.9811300744184578,0.9796705056669823,0.9825896431699332,5.275265550613403,0.9208055973052979
600.0,800.0,0.9809787707943748,0.980268448794104,0.9816890927946457,5.824973297119141,1.0239927291870117
600.0,900.0,0.9806981271323412,0.9805076117452247,0.980888642519458,6.45333456993103,1.145826530456543
600.0,100.0,0.9781887941015993,0.9742884455337659,0.9820891426694327,3.959143114089966,0.37301883697509763
700.0,1.0,0.9700861463033592,0.9681892540403881,0.9719830385663302,3.834272623062134,0.6134717464447021
700.0,100.0,0.9780887083272669,0.9742883740351258,0.9818890426194077,4.029672145843506,0.37650647163391116
700.0,200.0,0.9801338162450961,0.9772780896707346,0.9829895428194577,3.479714775085449,0.48104248046875
700.0,300.0,0.9808126640914182,0.978235384962978,0.9833899432198582,3.66990442276001,0.540888500213623
700.0,400.0,0.9805624067433829,0.9782351704670578,0.9828896430197082,3.956223487854004,0.6344708919525146
700.0,500.0,0.9810323921281748,0.9784746909113788,0.9835900933449707,4.290143346786499,0.722146463394165
700.0,600.0,0.9811410722791886,0.979192251263381,0.9830898932949959,4.770053482055664,0.8016928672790528
700.0,700.0,0.9811300744184578,0.9796705056669823,0.9825896431699332,5.27055778503418,0.9154499530792236
700.0,800.0,0.9809787707943748,0.980268448794104,0.9816890927946457,5.962952518463135,1.0068699836730957
700.0,900.0,0.9806981271323412,0.9805076117452247,0.980888642519458,6.446725559234619,1.0983112335205079
700.0,100.0,0.9780887083272669,0.9742883740351258,0.9818890426194077,3.915758991241455,0.3668937683105469
800.0,1.0,0.9703264162673164,0.9680694938182276,0.9725833387164051,3.823921298980713,0.6121683597564698
800.0,100.0,0.9776200444512317,0.9734511964582435,0.9817888924442201,4.200938749313354,0.37708587646484376
800.0,200.0,0.9801338162450961,0.9772780896707346,0.9829895428194577,3.4435293674468994,0.4591703414916992
800.0,300.0,0.9808126640914182,0.978235384962978,0.9833899432198582,3.600213956832886,0.5526293754577637
800.0,400.0,0.9805624067433829,0.9782351704670578,0.9828896430197082,3.865582895278931,0.6282248973846436
800.0,500.0,0.9810323921281748,0.9784746909113788,0.9835900933449707,4.3041938781738285,0.7107845306396484
800.0,600.0,0.9811410722791886,0.979192251263381,0.9830898932949959,4.783150053024292,0.8120100975036622
800.0,700.0,0.9811300744184578,0.9796705056669823,0.9825896431699332,5.366193103790283,0.9292993545532227
800.0,800.0,0.9809787707943748,0.980268448794104,0.9816890927946457,5.884321165084839,0.9862662792205811
800.0,900.0,0.9806981271323412,0.9805076117452247,0.980888642519458,6.396573114395141,1.1329709053039552
800.0,100.0,0.9776200444512317,0.9734511964582435,0.9817888924442201,4.001504278182983,0.3767416477203369
900.0,1.0,0.9708159223908799,0.9685481057150293,0.9730837390667306,3.7103646278381346,0.5696222305297851
900.0,100.0,0.9773405685888987,0.9730923447836023,0.981588792394195,4.051669263839722,0.376131534576416
900.0,200.0,0.9801338162450961,0.9772780896707346,0.9829895428194577,3.4846123695373534,0.4576888561248779
900.0,300.0,0.9808126640914182,0.978235384962978,0.9833899432198582,3.567130517959595,0.5480229377746582
900.0,400.0,0.9805624067433829,0.9782351704670578,0.9828896430197082,3.9245445728302,0.6553651809692382
900.0,500.0,0.9810323921281748,0.9784746909113788,0.9835900933449707,4.309108924865723,0.7296584606170654
900.0,600.0,0.9811410722791886,0.979192251263381,0.9830898932949959,4.743655347824097,0.803818655014038
900.0,700.0,0.9811300744184578,0.9796705056669823,0.9825896431699332,5.392683315277099,0.9124790668487549
900.0,800.0,0.9809787707943748,0.980268448794104,0.9816890927946457,5.9321839809417725,1.0137044429779052
900.0,900.0,0.9806981271323412,0.9805076117452247,0.980888642519458,6.4064678192138675,1.104316806793213
900.0,100.0,0.9773405685888987,0.9730923447836023,0.981588792394195,4.144005393981933,0.3904103755950928
1000.0,1.0,0.9711563174924811,0.9684283454928687,0.9738842894920934,3.713658857345581,0.5578518390655518
1000.0,100.0,0.9773601715380866,0.9733316507320031,0.98138869234417,4.1395179271698,0.3720431327819824
1000.0,200.0,0.9801338162450961,0.9772780896707346,0.9829895428194577,3.475331735610962,0.4635507583618164
1000.0,300.0,0.9808126640914182,0.978235384962978,0.9833899432198582,3.6213424682617186,0.5554050922393798
1000.0,400.0,0.9805624067433829,0.9782351704670578,0.9828896430197082,3.9803414821624754,0.6340593814849853
1000.0,500.0,0.9810323921281748,0.9784746909113788,0.9835900933449707,4.229029655456543,0.7171762466430665
1000.0,600.0,0.9811410722791886,0.979192251263381,0.9830898932949959,4.756286716461181,0.8100851535797119
1000.0,700.0,0.9811300744184578,0.9796705056669823,0.9825896431699332,5.337455129623413,0.9168189525604248
1000.0,800.0,0.9809787707943748,0.980268448794104,0.9816890927946457,5.855928611755371,1.0084149360656738
1000.0,900.0,0.9806981271323412,0.9805076117452247,0.980888642519458,6.422108554840088,1.1131420612335206
1000.0,100.0,0.9773601715380866,0.9733316507320031,0.98138869234417,4.019104099273681,0.36183972358703614
